date,p_0,p_1
2001-06-25,0.9434292552944209,0.05657074470557797
2001-06-26,0.9348608615148501,0.06513913848514992
2001-06-27,0.9617856411480736,0.03821435885192655
2001-06-29,0.943936232211408,0.056063767788591234
2001-07-02,0.5718390832863304,0.4281609167136692
2001-07-03,0.9331328133581274,0.06686718664187313
2001-07-05,0.8506641522354552,0.14933584776454364
2001-07-06,0.1745620848724354,0.8254379151275648
2001-07-09,0.9622880717720581,0.03771192822794263
2001-07-10,0.8669464615262659,0.1330535384737333
2001-07-11,0.7488249578823456,0.25117504211765396
2001-07-12,0.47365267279665296,0.5263473272033474
2001-07-13,0.9566208648903072,0.04337913510969198
2001-07-16,0.9352459509156008,0.06475404908439802
2001-07-17,0.9670136764043517,0.03298632359564764
2001-07-18,0.07977395643789521,0.9202260435621037
2001-07-19,0.9439259174042484,0.05607408259575153
2001-07-20,0.9407999356715947,0.05920006432840492
2001-07-23,0.8397940413650579,0.16020595863494305
2001-07-24,0.5906268861164853,0.40937311388351433
2001-07-25,0.8190071287190834,0.18099287128091657
2001-07-26,0.8138525779443118,0.18614742205568838
2001-07-27,0.9600064927035117,0.03999350729648806
2001-07-30,0.921373703028593,0.07862629697140738
2001-07-31,0.9337418473268716,0.06625815267312792
2001-08-01,0.954713429676595,0.04528657032340582
2001-08-02,0.9289588839098575,0.07104111609014278
2001-08-03,0.9177734181294932,0.08222658187050612
2001-08-06,0.9082195091827864,0.09178049081721235
2001-08-07,0.9468019225410252,0.053198077458974896
2001-08-08,0.2761045106871212,0.7238954893128792
2001-08-09,0.2361614333927997,0.7638385666072004
2001-08-10,0.8843170551373737,0.11568294486262574
2001-08-13,0.9302666871530638,0.06973331284693564
2001-08-14,0.9423141694115964,0.05768583058840369
2001-08-15,0.7299824064810106,0.2700175935189895
2001-08-16,0.943954853982167,0.0560451460178328
2001-08-17,0.3955726093678162,0.6044273906321834
2001-08-20,0.9594517448750454,0.04054825512495469
2001-08-21,0.9584555258968406,0.04154447410315924
2001-08-22,0.9399896982770883,0.060010301722911503
2001-08-23,0.8997381623270404,0.10026183767295926
2001-08-24,0.60342967744135,0.39657032255864966
2001-08-27,0.9571652383280776,0.042834761671922315
2001-08-28,0.6954301539086343,0.3045698460913655
2001-08-29,0.8453271543626645,0.15467284563733572
2001-08-30,0.19862025159540833,0.8013797484045915
2001-08-31,0.9545393433889561,0.0454606566110441
2001-09-04,0.6516872528535039,0.34831274714649635
2001-09-05,0.9176260699995012,0.08237393000049774
2001-09-06,0.22750626759309509,0.7724937324069057
2001-09-07,0.08490220775984603,0.9150977922401529
2001-09-10,0.9469785936290799,0.053021406370920704
2001-09-20,6.597164212966266e-20,1.0
2001-09-24,9.19414265549452e-05,0.9999080585734448
2001-09-25,0.8223817115380494,0.17761828846195124
2001-09-26,0.8852471860355191,0.11475281396448138
2001-09-27,0.907445106326946,0.09255489367305379
2001-09-28,0.07773780175148096,0.9222621982485185
2001-10-01,0.9041106829240043,0.09588931707599557
2001-10-02,0.9036667725026305,0.09633322749736911
2001-10-03,0.3453309830141916,0.6546690169858081
2001-10-04,0.838027472363163,0.16197252763683678
2001-10-05,0.87534451258521,0.12465548741478916
2001-10-09,0.9006942999298224,0.09930570007017736
2001-10-11,0.08295317286620149,0.917046827133798
2001-10-12,0.22598357295877422,0.7740164270412263
2001-10-15,0.8131962736081229,0.1868037263918767
2001-10-16,0.9389759250036075,0.061024074996392175
2001-10-17,0.945624837531438,0.054375162468563276
2001-10-18,0.7457969602955633,0.25420303970443703
2001-10-19,0.9149404762038625,0.0850595237961372
2001-10-22,0.6333898905530341,0.36661010944696654
2001-10-23,0.9395064202469646,0.06049357975303537
2001-10-24,0.960269214273176,0.03973078572682464
2001-10-25,0.9396464957363899,0.06035350426360977
2001-10-26,0.9288913897608743,0.07110861023912507
2001-10-29,0.01942153368091932,0.980578466319081
2001-10-30,0.03267000028227185,0.9673299997177278
2001-10-31,0.9537490064849741,0.04625099351502618
2001-11-01,0.6036912382339847,0.39630876176601526
2001-11-02,0.8568003333299501,0.14319966667005
2001-11-05,0.7011489793918322,0.298851020608168
2001-11-06,0.9042067268469794,0.09579327315301986
2001-11-07,0.9145462205353825,0.0854537794646171
2001-11-08,0.15344424268973839,0.8465557573102609
2001-11-09,0.9554353849517674,0.044564615048231976
2001-11-13,0.009847808381855174,0.9901521916181452
2001-11-19,0.439988192149357,0.5600118078506438
2001-11-20,0.8225107655786182,0.1774892344213821
2001-11-21,0.930788868252371,0.06921113174762888
2001-11-27,0.7032332867127282,0.2967667132872712
2001-11-28,0.0920364565002568,0.907963543499743
2001-11-29,0.9298265838453197,0.07017341615468017
2001-11-30,0.9430115572196136,0.056988442780386506
2001-12-03,0.7317510226705833,0.26824897732941694
2001-12-04,0.8649342151311772,0.13506578486882245
2001-12-06,0.9285764607189828,0.07142353928101725
2001-12-07,0.8700076141367812,0.1299923858632191
2001-12-10,0.35618771282504125,0.6438122871749595
2001-12-11,0.9474807437154016,0.05251925628459878
2001-12-12,0.8392827917916884,0.16071720820831176
2001-12-17,0.6695835620544509,0.3304164379455495
2001-12-18,0.8868208954415127,0.11317910455848679
2001-12-19,0.6393303568108375,0.36066964318916317
2001-12-20,0.779374431714502,0.2206255682854976
2001-12-21,0.8383007639838806,0.16169923601611996
2001-12-26,0.9224066729190706,0.07759332708092934
2001-12-27,0.7942806245978742,0.2057193754021262
2001-12-28,0.938665084981019,0.06133491501898049
2001-12-31,0.7012566412996185,0.2987433587003809
2002-01-02,0.9554932463498287,0.04450675365017174
2002-01-03,0.9041943602151425,0.09580563978485769
2002-01-04,0.9156998322185704,0.08430016778142896
2002-01-07,0.8492159818881455,0.15078401811185502
2002-01-08,0.9261701669898375,0.0738298330101622
2002-01-09,0.4768049273354502,0.5231950726645506
2002-01-10,0.9012624561297296,0.09873754387026976
2002-01-11,0.9226550352857845,0.07734496471421598
2002-01-14,0.6699630731282662,0.3300369268717337
2002-01-15,0.945913863853134,0.054086136146865804
2002-01-17,0.8642290756990816,0.13577092430091872
2002-01-18,0.9342550120213848,0.06574498797861471
2002-01-22,0.9147781871544962,0.08522181284550362
2002-01-23,0.8647932461043547,0.13520675389564663
2002-01-24,0.9020830124548395,0.09791698754516126
2002-01-28,0.9509983793291306,0.049001620670869786
2002-01-29,0.002664499072661213,0.997335500927338
2002-01-30,0.954624415128221,0.04537558487177859
2002-01-31,0.7187839485540961,0.2812160514459032
2002-02-04,0.0034651755727224233,0.9965348244272774
2002-02-06,0.6848547469057706,0.31514525309422936
2002-02-07,0.7945035113841525,0.2054964886158483
2002-02-08,0.9154538016017253,0.08454619839827493
2002-02-11,0.005009065494694123,0.9949909345053063
2002-02-12,0.8759467098976179,0.1240532901023826
2002-02-14,0.9107153124312969,0.08928468756870195
2002-02-15,0.8071600280199505,0.19283997198004987
2002-02-19,0.18531391752841744,0.8146860824715829
2002-02-20,0.9304223809295222,0.06957761907047859
2002-02-22,0.926036589069412,0.07396341093058752
2002-02-25,0.6698229578666876,0.3301770421333116
2002-02-26,0.6363196619516918,0.36368033804830746
2002-02-27,0.7909247552144187,0.20907524478558157
2002-03-01,0.21166969429146917,0.7883303057085305
2002-03-04,0.019297736200621293,0.9807022637993782
2002-03-05,0.9318381386650678,0.06816186133493231
2002-03-06,0.8739320082356334,0.1260679917643665
2002-03-08,0.7293897873896179,0.27061021261038176
2002-03-11,0.9481267045086728,0.05187329549132765
2002-03-12,0.7024370058542692,0.2975629941457305
2002-03-13,0.8735615675950832,0.1264384324049174
2002-03-15,0.8167622967135827,0.18323770328641692
2002-03-18,0.5806357466359342,0.41936425336406613
2002-03-19,0.9419127861632267,0.058087213836773954
2002-03-21,0.9552665732369704,0.044733426763030285
2002-03-22,0.5317998191841845,0.4682001808158149
2002-03-25,0.21114625344254273,0.7888537465574579
2002-03-26,0.795568788042052,0.20443121195794758
2002-03-27,0.38514185982313187,0.6148581401768677
2002-03-28,0.8584837294490585,0.1415162705509408
2002-04-01,0.9612469945136215,0.03875300548637868
2002-04-02,0.9148373359549902,0.08516266404500983
2002-04-03,0.8431439636388832,0.1568560363611169
2002-04-04,0.8771840355140812,0.12281596448591867
2002-04-05,0.941800259351042,0.058199740648958484
2002-04-08,0.9442182268888434,0.055781773111156285
2002-04-09,0.9246265851239841,0.07537341487601676
2002-04-10,0.6522219023527006,0.34777809764730006
2002-04-11,0.101742764562556,0.8982572354374438
2002-04-15,0.9491753784039773,0.05082462159602188
2002-04-16,0.09687500158279258,0.9031249984172071
2002-04-17,0.8462413073949042,0.15375869260509512
2002-04-18,0.8903441947081194,0.10965580529188088
2002-04-22,0.7397916795243579,0.26020832047564246
2002-04-24,0.8713590228002092,0.12864097719979034
2002-04-25,0.8665430771731362,0.13345692282686364
2002-04-29,0.9208610029936489,0.07913899700635087
2002-04-30,0.2652202400398541,0.7347797599601453
2002-05-02,0.9486684309613475,0.051331569038652325
2002-05-03,0.5682677091950868,0.43173229080491293
2002-05-06,0.3696444279212546,0.6303555720787458
2002-05-07,0.8523297857015371,0.14767021429846328
2002-05-08,0.0001778435021408205,0.9998221564978594
2002-05-09,0.6226119944608328,0.3773880055391662
2002-05-10,0.47963920003865707,0.520360799961343
2002-05-13,0.7871193107509391,0.2128806892490601
2002-05-14,0.000957467421875379,0.9990425325781251
2002-05-15,0.9210610307783569,0.07893896922164331
2002-05-16,0.9288643530711213,0.07113564692887961
2002-05-20,0.31851775287266715,0.6814822471273321
2002-05-21,0.42537813129655505,0.5746218687034451
2002-05-22,0.9424084304093003,0.057591569590699464
2002-05-23,0.897552257755575,0.10244774224442421
2002-05-28,0.4173139931963573,0.5826860068036422
2002-05-29,0.7273058259630977,0.27269417403690166
2002-05-30,0.7791480879809036,0.22085191201909668
2002-06-03,0.07931498476748113,0.920685015232519
2002-06-04,0.9140413359873321,0.08595866401266776
2002-06-05,0.8899160473964004,0.11008395260359886
2002-06-06,0.48413311212887544,0.5158668878711253
2002-06-07,0.22936928971521442,0.7706307102847851
2002-06-10,0.6228869621272327,0.3771130378727672
2002-06-11,0.32711598576954265,0.6728840142304571
2002-06-13,0.6722230576244842,0.32777694237551663
2002-06-14,0.11614316034851173,0.8838568396514882
2002-06-17,0.00037099274070845865,0.9996290072592912
2002-06-19,0.18219437077878517,0.8178056292212147
2002-06-21,0.4049023505886129,0.5950976494113872
2002-06-24,0.916243444406594,0.0837565555934061
2002-06-25,0.939650964295056,0.060349035704944036
2002-06-27,0.039041770755815615,0.9609582292441843
2002-06-28,0.1797224763924665,0.8202775236075337
2002-07-01,0.048940243486697545,0.9510597565133021
2002-07-02,0.007278621457002313,0.9927213785429979
2002-07-03,0.9277907346676125,0.07220926533238663
2002-07-08,0.04863258084160577,0.9513674191583935
2002-07-09,0.00048522130215504104,0.999514778697845
2002-07-11,0.4638046292728488,0.5361953707271516
2002-07-12,0.9389669831987724,0.06103301680122749
2002-07-15,0.020007933742488382,0.9799920662575121
2002-07-16,0.8349094094676933,0.16509059053230632
2002-07-17,0.29335245740826227,0.7066475425917383
2002-07-19,3.831884335827674e-07,0.999999616811567
2002-07-22,1.4609036272484721e-05,0.9999853909637281
2002-07-23,5.614572259585344e-05,0.9999438542774034
2002-07-24,0.02400049032711481,0.9759995096728847
2002-07-25,0.10629697904069908,0.8937030209593013
2002-07-26,0.015458112734780663,0.9845418872652196
2002-07-29,9.558104966665576e-11,0.9999999999044192
2002-07-31,0.859728805271013,0.1402711947289864
2002-08-01,7.915449720120017e-06,0.9999920845502799
2002-08-02,0.19199490272701392,0.8080050972729863
2002-08-05,0.0001086788277881856,0.9998913211722118
2002-08-06,0.00019588949316753308,0.9998041105068324
2002-08-07,0.8178525822306016,0.18214741776939755
2002-08-09,0.14652883478591916,0.8534711652140804
2002-08-12,0.6940911814938828,0.30590881850611695
2002-08-13,0.7663849153192338,0.23361508468076578
2002-08-14,0.06768208604088459,0.9323179139591152
2002-08-15,0.08466877672374805,0.9153312232762518
2002-08-16,0.8852245740827457,0.11477542591725477
2002-08-19,0.0030150981852526217,0.9969849018147471
2002-08-20,0.2251879849672711,0.7748120150327283
2002-08-21,0.4872845737481581,0.5127154262518417
2002-08-22,0.38342223352358445,0.6165777664764159
2002-08-26,0.5357803593741128,0.4642196406258869
2002-08-27,0.5722098500931974,0.4277901499068024
2002-08-29,0.14608914658968997,0.8539108534103104
2002-08-30,0.9509318108104395,0.049068189189560796
2002-09-03,2.2847334502717335e-09,0.999999997715267
2002-09-04,0.450150007253396,0.5498499927466042
2002-09-05,0.24456441612136373,0.7554355838786367
2002-09-09,0.8473681254776609,0.15263187452233964
2002-09-10,0.016430137149330466,0.9835698628506694
2002-09-12,2.1361299754203234e-05,0.9999786387002457
2002-09-13,0.9181131585905781,0.08188684140942236
2002-09-16,0.934920563195158,0.06507943680484252
2002-09-17,0.6114073770448015,0.3885926229551981
2002-09-18,0.6067447580538755,0.3932552419461246
2002-09-19,0.0029310157373132312,0.9970689842626866
2002-09-20,0.9385534420541695,0.06144655794583043
2002-09-23,0.2640522358807943,0.7359477641192055
2002-09-24,0.04143713856334527,0.9585628614366547
2002-09-26,0.00015595961439879668,0.9998440403856015
2002-09-27,0.37321228894320874,0.6267877110567914
2002-09-30,0.0011638750596049592,0.9988361249403951
2002-10-02,0.928880236585683,0.07111976341431629
2002-10-03,0.5266725949441263,0.47332740505587373
2002-10-07,0.24416290580012023,0.7558370941998799
2002-10-08,0.48286901163152607,0.5171309883684737
2002-10-09,0.11778831446283236,0.8822116855371666
2002-10-10,0.004196520370092121,0.9958034796299078
2002-10-15,3.6647806230787585e-13,0.9999999999996335
2002-10-17,0.03815911295390707,0.9618408870460932
2002-10-18,0.9402568985207694,0.05974310147923053
2002-10-21,0.8719682457660635,0.12803175423393695
2002-10-23,0.7897593238983477,0.21024067610165179
2002-10-24,0.9321246348917901,0.06787536510820967
2002-10-25,0.9010364340432758,0.09896356595672393
2002-10-28,0.753938880197215,0.2460611198027856
2002-10-29,0.024764720445451256,0.9752352795545489
2002-10-30,0.7697377912522736,0.23026220874772552
2002-10-31,0.5691695860687455,0.43083041393125404
2002-11-01,0.6168834953219485,0.38311650467805125
2002-11-04,0.6539995014845132,0.3460004985154863
2002-11-05,0.9167222614409145,0.0832777385590857
2002-11-06,0.8830880184995663,0.11691198150043382
2002-11-07,0.0182697238278769,0.9817302761721234
2002-11-12,0.9188797831033879,0.08112021689661127
2002-11-13,0.8540561094331915,0.14594389056680865
2002-11-15,0.8250000953823856,0.17499990461761397
2002-11-18,0.8461909497019148,0.15380905029808548
2002-11-19,0.846847821637604,0.15315217836239606
2002-11-21,0.007612829551360077,0.9923871704486398
2002-11-25,0.9504408465000773,0.04955915349992356
2002-11-27,0.0063482928960839746,0.9936517071039164
2002-12-02,0.939439843491421,0.06056015650857912
2002-12-04,0.8509289296906335,0.14907107030936678
2002-12-05,0.6354444229673429,0.36455557703265723
2002-12-09,0.07433190720385321,0.9256680927961468
2002-12-11,0.9048770685343335,0.09512293146566694
2002-12-13,0.23512492571278104,0.7648750742872188
2002-12-16,0.1503269861102449,0.8496730138897547
2002-12-18,0.0594574549707406,0.9405425450292592
2002-12-20,0.8956540323247905,0.1043459676752094
2002-12-23,0.8946949470272002,0.10530505297279942
2002-12-26,0.514074808552777,0.48592519144722257
2002-12-27,0.10846040492984044,0.8915395950701593
2002-12-30,0.803685550978357,0.19631444902164258
2003-01-02,5.0309927868549534e-05,0.9999496900721315
2003-01-06,0.24908163371702896,0.7509183662829707
2003-01-08,0.07570179262693565,0.924298207373064
2003-01-10,0.8505459553058191,0.1494540446941812
2003-01-13,0.9139335254348016,0.08606647456519814
2003-01-15,0.7638055824507234,0.23619441754927653
2003-01-17,0.3772491014400371,0.6227508985599632
2003-01-21,0.7405468244945755,0.25945317550542485
2003-01-22,0.3432044998983456,0.6567955001016549
2003-01-24,0.031037396256859473,0.9689626037431402
2003-01-27,0.11695596469637816,0.8830440353036207
2003-01-28,0.925494908407092,0.07450509159290845
2003-01-30,0.8152267193415079,0.18477328065849188
2003-02-03,0.8163159249934206,0.18368407500658016
2003-02-05,0.47109981890970515,0.5289001810902947
2003-02-07,0.8658192542919546,0.13418074570804567
2003-02-10,0.7987933819078963,0.20120661809210402
2003-02-11,0.8380678207751772,0.1619321792248227
2003-02-13,0.34368052035678165,0.6563194796432184
2003-02-18,0.8152281798009667,0.18477182019903338
2003-02-19,0.6136634829851141,0.38633651701488586
2003-02-21,0.34053225876166093,0.659467741238339
2003-02-24,0.617048099109814,0.3829519008901863
2003-02-26,0.8775891501214872,0.1224108498785125
2003-02-28,0.9258206325286344,0.07417936747136533
2003-03-03,0.8266691778202222,0.17333082217977758
2003-03-05,0.9396108734224194,0.06038912657758018
2003-03-06,0.9043915809837494,0.09560841901625118
2003-03-07,0.5673456770853862,0.43265432291461353
2003-03-10,0.09646986069803733,0.9035301393019631
2003-03-12,0.8995535537344268,0.10044644626557327
2003-03-17,0.0017472312746504663,0.9982527687253495
2003-03-19,0.8249701466056273,0.1750298533943729
2003-03-20,0.9318494529928987,0.06815054700710185
2003-03-24,0.0005721400860820648,0.9994278599139179
2003-03-25,0.9285594124303792,0.07144058756962063
2003-03-27,0.7858466469935879,0.21415335300641208
2003-03-28,0.006626695836041063,0.993373304163959
2003-03-31,0.014326446545610036,0.9856735534543902
2003-04-01,0.7348826773471455,0.2651173226528547
2003-04-03,0.9587288133405744,0.04127118665942577
2003-04-04,0.9497306095310504,0.050269390468949064
2003-04-08,0.8533352009913139,0.146664799008686
2003-04-10,0.8307300470659197,0.16926995293408012
2003-04-14,0.7373860624857197,0.2626139375142802
2003-04-15,0.9213195465373849,0.07868045346261501
2003-04-16,0.7831283447446653,0.21687165525533386
2003-04-21,0.8512479138057389,0.14875208619426114
2003-04-22,0.6600209558214544,0.33997904417854585
2003-04-23,0.9156893872839404,0.08431061271605948
2003-04-25,0.7125550363225156,0.28744496367748484
2003-04-28,0.7044967750406648,0.29550322495933534
2003-04-29,0.9284618037630438,0.07153819623695647
2003-05-01,0.7656963708425564,0.23430362915744324
2003-05-05,0.9554763027029607,0.04452369729703999
2003-05-06,0.8727701148420509,0.1272298851579496
2003-05-08,0.3870881117565207,0.6129118882434793
2003-05-12,0.9333004100798541,0.06669958992014602
2003-05-14,0.9461178962519038,0.05388210374809543
2003-05-15,0.9467363750634913,0.05326362493650847
2003-05-19,0.0005473830497535107,0.9994526169502463
2003-05-23,0.9424319503305886,0.05756804966941205
2003-05-27,0.8680299844566187,0.13197001554338128
2003-05-29,0.9214049120128963,0.07859508798710314
2003-05-30,0.9099344754641236,0.09006552453587607
2003-06-02,0.8801111276337222,0.11988887236627764
2003-06-03,0.9482638266605774,0.05173617333942219
2003-06-04,0.8809560975570112,0.11904390244298911
2003-06-05,0.8242371126842496,0.1757628873157504
2003-06-09,0.569411032046539,0.4305889679534618
2003-06-10,0.9195055990606217,0.08049440093937887
2003-06-11,0.8384600112035172,0.16153998879648343
2003-06-12,0.9400064563518777,0.05999354364812177
2003-06-13,0.30270628367341146,0.6972937163265887
2003-06-16,0.61513409008269,0.38486590991730996
2003-06-18,0.9070240922926406,0.09297590770735964
2003-06-19,0.6756612502615076,0.32433874973849175
2003-06-23,0.6341516556124853,0.3658483443875152
2003-06-24,0.9333898928713735,0.06661010712862667
2003-06-25,0.9408361349553414,0.059163865044659106
2003-06-26,0.6427290239293377,0.35727097607066244
2003-06-27,0.949404847319495,0.05059515268050513
2003-06-30,0.9165412590753522,0.08345874092464761
2003-07-01,0.8985335028533503,0.1014664971466497
2003-07-07,0.1440465677252669,0.8559534322747329
2003-07-10,0.6039760892885289,0.39602391071147086
2003-07-14,0.9216612788236694,0.07833872117633071
2003-07-15,0.6281832009925783,0.3718167990074217
2003-07-17,0.5790353100679138,0.420964689932086
2003-07-21,0.40320809423514764,0.5967919057648525
2003-07-24,0.9597327099371739,0.04026729006282632
2003-07-28,0.8869825218571987,0.11301747814280172
2003-07-30,0.9453540136725125,0.054645986327487316
2003-08-01,0.9020953391860047,0.09790466081399503
2003-08-04,0.8898007315450696,0.11019926845493057
2003-08-06,0.8417198574996448,0.15828014250035552
2003-08-07,0.9324079867471118,0.06759201325288831
2003-08-11,0.9496025106947921,0.050397489305207994
2003-08-12,0.856590837606179,0.14340916239382073
2003-08-15,0.9647445840534448,0.03525541594655484
2003-08-18,0.8059770108017308,0.19402298919826924
2003-08-20,0.9545027008692037,0.045497299130796295
2003-08-22,0.9367028048909619,0.06329719510903804
2003-08-25,0.9514179125387042,0.04858208746129581
2003-08-28,0.9490254051585434,0.050974594841456326
2003-09-02,0.7899006906438141,0.21009930935618615
2003-09-03,0.9361940406582794,0.06380595934172004
2003-09-05,0.7401713438657345,0.25982865613426526
2003-09-08,0.9232767448421382,0.07672325515786219
2003-09-09,0.9271400691837497,0.07285993081625039
2003-09-11,0.9582210518937353,0.04177894810626439
2003-09-15,0.9628514112556648,0.03714858874433522
2003-09-16,0.8639080668944605,0.1360919331055394
2003-09-18,0.8561681613566685,0.14383183864333135
2003-09-22,0.16635167726575778,0.8336483227342417
2003-09-24,0.8624329548639235,0.13756704513607648
2003-09-26,0.7911738626139336,0.20882613738606634
2003-09-29,0.9585990483147309,0.04140095168526895
2003-10-01,0.4373756328844347,0.5626243671155651
2003-10-03,0.007771165256577088,0.9922288347434226
2003-10-06,0.9642983395226116,0.03570166047738833
2003-10-08,0.9209917176601962,0.079008282339804
2003-10-14,0.9594994257700377,0.04050057422996222
2003-10-16,0.9170464313935314,0.0829535686064685
2003-10-20,0.9616860705608339,0.038313929439165964
2003-10-22,0.4594506801006605,0.540549319899339
2003-10-27,0.9566707094133375,0.04332929058666218
2003-10-28,0.8138915163961884,0.18610848360381105
2003-10-30,0.9500255310758882,0.049974468924112135
2003-11-03,0.7184809735224496,0.28151902647755045
2003-11-04,0.9300875329169878,0.06991246708301233
2003-11-06,0.9382670419953606,0.06173295800463917
2003-11-10,0.871481759940184,0.12851824005981594
2003-11-12,0.5618630550649883,0.4381369449350111
2003-11-13,0.9095555089563647,0.09044449104363567
2003-11-17,0.6500151116805972,0.34998488831940283
2003-11-18,0.6238422603660316,0.3761577396339683
2003-11-20,0.9501857740623004,0.049814225937699144
