date,p_0,p_1,p_2
2000-10-31,0.10491281116118291,0.8950871888388175,0.0
2000-11-30,0.35644693527701315,0.643553064722985,0.0
2000-12-29,1.0484337200303676e-08,0.999999989515663,0.0
2001-01-16,0.9912449825735414,0.008755017426460197,0.0
2001-01-17,0.9734456533092006,0.026554346690800475,0.0
2001-01-18,0.9742538113700279,0.025746188629973462,0.0
2001-01-19,0.9888019453054434,0.011198054694557948,0.0
2001-01-22,0.9215865487701734,0.0784134512298256,0.0
2001-01-23,0.9828664934342191,0.01713350656578198,0.0
2001-01-24,0.9251627031726668,0.07483729682733153,0.0
2001-01-25,0.9904905072116114,0.009509492788387718,0.0
2001-01-26,0.9926301967346777,0.007369803265321589,0.0
2001-01-29,0.9834723049363068,0.016527695063695075,0.0
2001-01-30,0.9902011190735429,0.009798880926458151,0.0
2001-01-31,0.9866219721295897,0.013378027870408853,0.0
2001-02-02,0.5916120058089798,0.408387994191022,0.0
2001-02-05,0.972952639858994,0.027047360141004752,0.0
2001-02-06,0.9852918225960927,0.014708177403908668,0.0
2001-02-07,0.9862514952230756,0.013748504776926124,0.0
2001-02-08,0.9778095470318791,0.022190452968122526,0.0
2001-02-09,0.982167671520264,0.017832328479735208,0.0
2001-02-12,0.9820380154600864,0.017961984539914738,0.0
2001-02-13,0.989493018398001,0.010506981601997421,0.0
2001-02-14,0.9902372194435843,0.009762780556414918,0.0
2001-02-15,0.9790843046813894,0.020915695318611798,0.0
2001-02-16,0.9206989735491324,0.07930102645086598,0.0
2001-02-20,0.9704057628686789,0.029594237131319593,0.0
2001-02-21,0.9666399539278598,0.033360046072141554,0.0
2001-02-22,0.9789094884536229,0.02109051154637839,0.0
2001-02-23,0.9756341785804318,0.024365821419569222,0.0
2001-02-26,0.7784517565395527,0.22154824346044907,0.0
2001-02-27,0.9827095442428055,0.01729045575719522,0.0
2001-02-28,0.9818641708474399,0.018135829152560533,0.0
2001-03-01,0.9881903656613888,0.011809634338609489,0.0
2001-03-02,0.985039878539296,0.014960121460705241,0.0
2001-03-05,0.9803835017205556,0.019616498279444144,0.0
2001-03-06,0.9704202923831688,0.029579707616831236,0.0
2001-03-07,0.9907086400650852,0.009291359934913796,0.0
2001-03-08,0.8923176833955812,0.10768231660441983,0.0
2001-03-09,0.9283664846663365,0.07163351533366445,0.0
2001-03-12,0.02296754177099004,0.9770324582290083,0.0
2001-03-13,0.9859373923208357,0.014062607679165982,0.0
2001-03-14,0.750383592953546,0.24961640704645327,0.0
2001-03-15,0.9524949739717475,0.04750502602825364,0.0
2001-03-16,0.6935755514958257,0.3064244485041755,0.0
2001-03-19,0.9867823819308402,0.013217618069158573,0.0
2001-03-20,0.9901698495404144,0.009830150459584679,0.0
2001-03-21,0.9822663603574737,0.01773363964252565,0.0
2001-03-22,0.7634066857687846,0.2365933142312149,0.0
2001-03-23,0.5592053020052045,0.44079469799479465,0.0
2001-03-26,0.8013529912102114,0.1986470087897873,0.0
2001-03-27,0.7380937831185233,0.2619062168814766,0.0
2001-03-28,0.873200461863689,0.1267995381363106,0.0
2001-03-29,0.9833419433978008,0.016658056602197692,0.0
2001-03-30,0.9815710731984333,0.018428926801565926,0.0
2001-04-02,0.9799663764218769,0.0200336235781215,0.0
2001-04-03,0.33841329724168184,0.66158670275832,0.0
2001-04-04,0.9620130402945458,0.03798695970545558,0.0
2001-04-05,0.22002223395711462,0.7799777660428849,0.0
2001-04-06,0.9709540612058357,0.02904593879416417,0.0
2001-04-09,0.9895702279642964,0.010429772035701964,0.0
2001-04-10,0.8076054366097366,0.19239456339026406,0.0
2001-04-11,0.990022249630958,0.009977750369041449,0.0
2001-04-12,0.9170357637618805,0.08296423623811879,0.0
2001-04-16,0.8740253695565268,0.12597463044347257,0.0
2001-04-17,0.9493059707338602,0.050694029266139855,0.0
2001-04-18,0.03754316672929669,0.9624568332707035,0.0
2001-04-19,0.770236092047075,0.22976390795292492,0.0
2001-04-20,0.9299419666484385,0.07005803335156276,0.0
2001-04-23,0.8030282848779029,0.19697171512209607,0.0
2001-04-24,0.8088614811705952,0.19113851882940397,0.0
2001-04-25,0.8500683129850127,0.14993168701498663,0.0
2001-04-26,0.8418672726551832,0.15813272734481654,0.0
2001-04-27,0.6718210374556943,0.3281789625443054,0.0
2001-04-30,0.9503564113549716,0.049643588645029,0.0
2001-05-01,0.8719415200674876,0.1280584799325136,0.0
2001-05-02,0.9662456223828091,0.033754377617191716,0.0
2001-05-03,0.5982237895807323,0.40177621041926803,0.0
2001-05-04,0.9299763076416867,0.0700236923583135,0.0
2001-05-07,0.9554860369631493,0.044513963036852254,0.0
2001-05-08,0.9485286481428262,0.05147135185717509,0.0
2001-05-09,0.46220895435861087,0.5377910456413888,0.0
2001-05-10,0.9466955465122766,0.05330445348772418,0.0
2001-05-11,0.9156193506685237,0.08438064933147646,0.0
2001-05-14,0.9307291827826056,0.06927081721739413,0.0
2001-05-15,0.9513324417106941,0.04866755828930701,0.0
2001-05-16,0.5976194386241375,0.40238056137586314,0.0
2001-05-17,0.9200254596578424,0.07997454034215831,0.0
2001-05-18,0.9106334123803097,0.08936658761969024,0.0
2001-05-21,0.9265449957001046,0.07345500429989531,0.0
2001-05-22,0.8456571838090507,0.15434281619094997,0.0
2001-05-23,0.8371998502971888,0.16280014970281212,0.0
2001-05-24,0.9157450102600053,0.08425498973999519,0.0
2001-05-25,0.7354468711135329,0.2645531288864666,0.0
2001-05-29,0.9334579098782951,0.06654209012170632,0.0
2001-05-30,0.697407438645407,0.3025925613545925,0.0
2001-05-31,0.9554770932066964,0.044522906793303625,0.0
2001-06-01,0.9616658748952727,0.038334125104727466,0.0
2001-06-04,0.9617889897937763,0.038211010206223944,0.0
2001-06-05,0.9433996341795485,0.056600365820449944,0.0
2001-06-06,0.9009504054031018,0.09904959459689903,0.0
2001-06-07,0.9549840200458325,0.0450159799541677,0.0
2001-06-08,0.7624361666242192,0.23756383337578088,0.0
2001-06-11,0.8819548775964089,0.11804512240359089,0.0
2001-06-12,0.8813522998788637,0.11864770012113528,0.0
2001-06-13,0.95698682332402,0.04301317667597936,0.0
2001-06-14,0.7303021753397368,0.2696978246602626,0.0
2001-06-15,0.9453284652838687,0.05467153471613122,0.0
2001-06-18,0.9461224964096764,0.05387750359032398,0.0
2001-06-19,0.9659914933943505,0.03400850660564901,0.0
2001-06-20,0.945642087237234,0.0543579127627669,0.0
2001-06-21,0.9255803586256837,0.07441964137431563,0.0
2001-06-22,0.9545318385222361,0.045468161477763606,0.0
2001-06-25,0.9502858132643297,0.04971418673567,0.0
2001-06-26,0.9360880716965061,0.06391192830349425,0.0
2001-06-27,0.9599878319950609,0.04001216800494023,0.0
2001-06-28,0.7815917779985653,0.218408222001434,0.0
2001-06-29,0.9551864573591751,0.04481354264082556,0.0
2001-07-02,0.7121184873444922,0.28788151265550826,0.0
2001-07-03,0.9354790602856418,0.0645209397143592,0.0
2001-07-05,0.8556737798376663,0.1443262201623324,0.0
2001-07-06,0.44991379620365674,0.5500862037963431,0.0
2001-07-09,0.9630461571932476,0.03695384280675296,0.0
2001-07-10,0.9061214797935564,0.09387852020644294,0.0
2001-07-11,0.8538653657500992,0.14613463424990014,0.0
2001-07-12,0.6690847147533798,0.33091528524662006,0.0
2001-07-13,0.953707758226558,0.04629224177344277,0.0
2001-07-16,0.9403173148507481,0.059682685149251145,0.0
2001-07-17,0.9688085186130432,0.031191481386955863,0.0
2001-07-18,0.5412323792242888,0.4587676207757118,0.0
2001-07-19,0.9505041183175343,0.04949588168246593,0.0
2001-07-20,0.9557795588637886,0.04422044113621165,0.0
2001-07-23,0.8801425881582188,0.1198574118417824,0.0
2001-07-24,0.7975897142535109,0.2024102857464891,0.0
2001-07-25,0.8876729240190594,0.11232707598094067,0.0
2001-07-26,0.8787640510530631,0.12123594894693664,0.0
2001-07-27,0.9649177292651817,0.03508227073482,0.0
2001-07-30,0.9365159053852897,0.06348409461471109,0.0
2001-07-31,0.9441303576139712,0.055869642386028984,0.0
2001-08-01,0.9593991899322143,0.04060081006778622,0.0
2001-08-02,0.9422410972076071,0.05775890279239255,0.0
2001-08-03,0.941040207791079,0.05895979220892069,0.0
2001-08-06,0.9268711437646463,0.07312885623535388,0.0
2001-08-07,0.957531596327471,0.04246840367252928,0.0
2001-08-08,0.6232409759720868,0.37675902402791367,0.0
2001-08-09,0.6202934690234326,0.37970653097656765,0.0
2001-08-10,0.9113028312302225,0.08869716876977662,0.0
2001-08-13,0.949430489267029,0.05056951073297115,0.0
2001-08-14,0.9520466265498095,0.04795337345019035,0.0
2001-08-15,0.8639130380750126,0.13608696192498762,0.0
2001-08-16,0.9578902601321276,0.042109739867873364,0.0
2001-08-17,0.6870384550292505,0.31296154497074924,0.0
2001-08-20,0.9591337644282975,0.04086623557170326,0.0
2001-08-21,0.966249789805509,0.0337502101944921,0.0
2001-08-22,0.9489949945708253,0.05100500542917467,0.0
2001-08-23,0.9220051899026919,0.07799481009730896,0.0
2001-08-24,0.7263888028743031,0.273611197125697,0.0
2001-08-27,0.962092439250659,0.03790756074934012,0.0
2001-08-28,0.8187501899893497,0.18124981001065057,0.0
2001-08-29,0.9015982854182867,0.0984017145817132,0.0
2001-08-30,0.5048795582953165,0.4951204417046846,0.0
2001-08-31,0.96333820956072,0.03666179043928031,0.0
2001-09-04,0.7599086991871337,0.2400913008128662,0.0
2001-09-05,0.9296050242445419,0.07039497575545746,0.0
2001-09-06,0.5052407455010411,0.49475925449895825,0.0
2001-09-07,0.4016197915178268,0.5983802084821722,0.0
2001-09-10,0.9494018381825094,0.050598161817489586,0.0
2001-09-20,1.1530392398891893e-16,1.0,0.0
2001-09-21,0.2725838066776169,0.7274161933223834,0.0
2001-09-24,3.4223920288155314e-05,0.9999657760797119,0.0
2001-09-25,0.8663719173515645,0.13362808264843593,0.0
2001-09-26,0.9215778160013778,0.07842218399862219,0.0
2001-09-27,0.9226945948532607,0.07730540514673978,0.0
2001-09-28,0.34389450999659466,0.6561054900034051,0.0
2001-10-01,0.9388138892671359,0.06118611073286401,0.0
2001-10-02,0.9191599793440628,0.08084002065593683,0.0
2001-10-03,0.5638623265066709,0.4361376734933289,0.0
2001-10-04,0.8965504904583156,0.10344950954168487,0.0
2001-10-05,0.9342467789807718,0.06575322101922787,0.0
2001-10-08,0.951467352599987,0.048532647400013,0.0
2001-10-09,0.9194157595477459,0.08058424045225376,0.0
2001-10-10,0.3948218952339346,0.6051781047660647,0.0
2001-10-11,0.4163867982774625,0.5836132017225367,0.0
2001-10-12,0.6212914628923647,0.3787085371076353,0.0
2001-10-15,0.8976323509218614,0.10236764907813885,0.0
2001-10-16,0.9502157445087276,0.04978425549127192,0.0
2001-10-17,0.9567458934872177,0.0432541065127818,0.0
2001-10-18,0.8097581206324839,0.19024187936751713,0.0
2001-10-19,0.9410506473343725,0.058949352665627806,0.0
2001-10-22,0.6657909291695084,0.3342090708304908,0.0
2001-10-23,0.9222298434163293,0.07777015658367098,0.0
2001-10-24,0.9562699474169584,0.043730052583041745,0.0
2001-10-25,0.943580487497305,0.05641951250269376,0.0
2001-10-26,0.9145139666980273,0.08548603330197246,0.0
2001-10-29,0.18614398781383368,0.8138560121861669,0.0
2001-10-30,0.28274372404759796,0.7172562759524024,0.0
2001-10-31,0.9503253235287773,0.04967467647122307,0.0
2001-11-01,0.6927428373322152,0.3072571626677845,0.0
2001-11-02,0.8670800726313576,0.13291992736864275,0.0
2001-11-05,0.7331915320145993,0.26680846798540037,0.0
2001-11-06,0.9044713728392859,0.09552862716071528,0.0
2001-11-07,0.934741935744311,0.06525806425568961,0.0
2001-11-08,0.4472451201344073,0.5527548798655928,0.0
2001-11-09,0.9539930016226221,0.04600699837737802,0.0
2001-11-12,0.8700819615261401,0.12991803847385902,0.0
2001-11-13,0.15851554252333538,0.8414844574766647,0.0
2001-11-14,0.9451659345682879,0.0548340654317125,0.0
2001-11-15,0.8331796392121631,0.16682036078783666,0.0
2001-11-16,0.8785962366534343,0.12140376334656547,0.0
2001-11-19,0.6030399312523737,0.396960068747626,0.0
2001-11-20,0.8543454767043847,0.14565452329561476,0.0
2001-11-21,0.9308502587363081,0.06914974126369244,0.0
2001-11-27,0.7889893428127177,0.21101065718728157,0.0
2001-11-28,0.3606396462629848,0.639360353737016,0.0
2001-11-29,0.932205990875765,0.06779400912423482,0.0
2001-11-30,0.9423368109756545,0.05766318902434514,0.0
2001-12-03,0.7810028609663044,0.218997139033695,0.0
2001-12-04,0.8649187781889476,0.13508122181105248,0.0
2001-12-05,0.06131847706624717,0.9386815229337533,0.0
2001-12-06,0.9302312226736003,0.06976877732640019,0.0
2001-12-07,0.8944409115591656,0.10555908844083398,0.0
2001-12-10,0.5261890265809889,0.47381097341901157,0.0
2001-12-11,0.9491824257005493,0.05081757429945015,0.0
2001-12-12,0.9108221806114022,0.08917781938859794,0.0
2001-12-13,0.5417390454442983,0.45826095455570154,0.0
2001-12-14,0.8630369132650921,0.13696308673490826,0.0
2001-12-17,0.7222920467602396,0.2777079532397592,0.0
2001-12-18,0.9075254609831029,0.09247453901689774,0.0
2001-12-19,0.7495563960810214,0.25044360391897885,0.0
2001-12-20,0.8277707588689807,0.17222924113101892,0.0
2001-12-21,0.8784583961267547,0.12154160387324518,0.0
2001-12-26,0.9376340851151174,0.06236591488488262,0.0
2001-12-27,0.8086775995845774,0.1913224004154231,0.0
2001-12-28,0.9328831202851575,0.06711687971484222,0.0
2001-12-31,0.8356134734166065,0.16438652658339295,0.0
2002-01-02,0.9534054979963293,0.046594502003670726,0.0
2002-01-03,0.9038705423492212,0.09612945765077872,0.0
2002-01-04,0.9274156177882839,0.07258438221171665,0.0
2002-01-07,0.8839001806666378,0.11609981933336183,0.0
2002-01-08,0.9270762269899527,0.07292377301004718,0.0
2002-01-09,0.6579258487684225,0.3420741512315769,0.0
2002-01-10,0.9256867134373645,0.07431328656263575,0.0
2002-01-11,0.9299669706298535,0.07003302937014629,0.0
2002-01-14,0.7800805064148137,0.2199194935851863,0.0
2002-01-15,0.9434687210122991,0.056531278987700766,0.0
2002-01-16,0.6637728493486008,0.3362271506513997,0.0
2002-01-17,0.8550004157009246,0.14499958429907583,0.0
2002-01-18,0.935240859173114,0.06475914082688576,0.0
2002-01-22,0.9131346699435965,0.0868653300564038,0.0
2002-01-23,0.8828687000551905,0.11713129994480935,0.0
2002-01-24,0.9061164877885826,0.0938835122114178,0.0
2002-01-25,0.6818616807053257,0.3181383192946736,0.0
2002-01-28,0.9430113890214689,0.056988610978531404,0.0
2002-01-29,0.1393904054367195,0.8606095945632809,0.0
2002-01-30,0.9468655779057062,0.05313442209429333,0.0
2002-01-31,0.6768340845191504,0.3231659154808496,0.0
2002-02-01,0.8867250003855067,0.11327499961449372,0.0
2002-02-04,0.15836059594265744,0.8416394040573426,0.0
2002-02-05,0.4315794958822904,0.5684205041177096,0.0
2002-02-06,0.7165911961381708,0.28340880386182893,0.0
2002-02-07,0.7783723258266388,0.2216276741733611,0.0
2002-02-08,0.8958256150846795,0.10417438491532108,0.0
2002-02-11,0.07552987774815978,0.9244701222518398,0.0
2002-02-12,0.868075374997165,0.13192462500283506,0.0
2002-02-13,0.8876406348576278,0.11235936514237214,0.0
2002-02-14,0.9133713555012928,0.08662864449870762,0.0
2002-02-15,0.8008208302681314,0.19917916973186894,0.0
2002-02-19,0.30533238310991434,0.6946676168900858,0.0
2002-02-20,0.9107971578477816,0.08920284215221883,0.0
2002-02-21,0.8071332391093516,0.1928667608906481,0.0
2002-02-22,0.9235391422127945,0.07646085778720543,0.0
2002-02-25,0.6234947990667021,0.3765052009332982,0.0
2002-02-26,0.6665721623111391,0.33342783768886075,0.0
2002-02-27,0.801300527391224,0.19869947260877557,0.0
2002-02-28,0.9407275696439534,0.059272430356046936,0.0
2002-03-01,0.336084833091842,0.663915166908158,0.0
2002-03-04,0.15101635445449701,0.8489836455455031,0.0
2002-03-05,0.9280612891712581,0.0719387108287424,0.0
2002-03-06,0.8712226293387143,0.12877737066128617,0.0
2002-03-07,0.07946444047462449,0.9205355595253766,0.0
2002-03-08,0.7784223893260519,0.2215776106739488,0.0
2002-03-11,0.9378692700320267,0.06213072996797331,0.0
2002-03-12,0.7184797329472727,0.2815202670527275,0.0
2002-03-13,0.8737931566051109,0.1262068433948888,0.0
2002-03-14,0.9142832121272674,0.08571678787273292,0.0
2002-03-15,0.7934655417691442,0.20653445823085576,0.0
2002-03-18,0.6313416646826415,0.36865833531735737,0.0
2002-03-19,0.9294460226328847,0.07055397736711531,0.0
2002-03-20,0.45955992879741664,0.5404400712025833,0.0
2002-03-21,0.9509279916325231,0.049072008367476924,0.0
2002-03-22,0.6125004524785819,0.38749954752141835,0.0
2002-03-25,0.38418681038427677,0.6158131896157235,0.0
2002-03-26,0.8040931810610384,0.195906818938961,0.0
2002-03-27,0.5220979255996477,0.47790207440035193,0.0
2002-03-28,0.8510871191181917,0.148912880881809,0.0
