mode,0.01,29.9,63.1,100.2,189.3,568.0
grand_mean,59352.62550744903,59353.08396698369,59354.5931594039,59354.10863807339,59351.72416599237,59346.86349663426
previous_epoch,59352.62517684254,59353.04051609114,59351.81950018037,59350.92874623649,59348.98797680826,59343.40436486879
previous_epoch_aged,59352.62079130767,59340.92009104934,59336.83210250495,59335.194585327314,59332.03599462311,59327.54639730528
